theta, r, d, alt, x, y
1.95298124851, 1736057.54536, -10651531.6664, -1342.45463533, -647460.303909, 1610804.44365
1.95376421787, 1735919.98372, -10654957.6262, -1480.01627524, -648669.912499, 1610169.41174
1.95454718723, 1735826.99231, -10658656.5878, -1573.00768578, -649895.610764, 1609574.80173
1.95533015659, 1735952.35048, -10663696.3809, -1447.64952032, -651202.684421, 1609181.66375
1.95611312595, 1735975.55377, -10668109.0172, -1424.44623242, -652471.145643, 1608692.80081
1.95689609531, 1736034.59287, -10672742.078, -1365.40713379, -653752.735528, 1608236.13578
1.95767906467, 1735982.60481, -10676692.5866, -1417.39519088, -654992.11936, 1607675.62891
1.95846203403, 1735941.19162, -10680707.9034, -1458.80838314, -656235.02386, 1607123.95733
1.95924500339, 1735922.37231, -10684862.0852, -1477.62768614, -657486.023529, 1606592.23562
1.96002797275, 1735938.76192, -10689232.9771, -1461.23808434, -658749.953851, 1606092.11548
1.96081094211, 1735996.64847, -10693859.5738, -1403.35153303, -660029.281298, 1605629.38168
1.96159391148, 1736075.50539, -10698615.6857, -1324.49461486, -661316.276116, 1605185.01841
1.96237688084, 1736149.59276, -10703342.7813, -1250.40724385, -662601.1594, 1604735.21554
1.9631598502, 1736372.38099, -10708987.3463, -1027.61901121, -663942.602969, 1604421.78539
1.96394281956, 1736489.39016, -10713980.3603, -910.609836467, -665243.438262, 1604009.52927
1.96472578892, 1736551.93806, -10718637.7948, -848.061941677, -666523.131664, 1603545.92966
1.96550875828, 1736591.85993, -10723155.8252, -808.14006797, -667793.806231, 1603060.42317
1.96629172764, 1736598.04188, -10727465.6308, -801.958124637, -669051.130293, 1602542.7745
1.967074697, 1736634.68748, -10731963.7245, -765.312518571, -670319.811736, 1602052.24252
1.96785766636, 1736582.9325, -10735915.4878, -817.067495234, -671553.949794, 1601479.18312
1.96864063572, 1736589.93307, -10740230.3799, -810.066934817, -672810.365193, 1600959.33993
1.96942360508, 1736584.01184, -10744465.3577, -815.988161555, -674061.3626, 1600426.60239
1.97020657444, 1736638.37827, -10749073.4621, -761.621727356, -675335.382603, 1599948.42976
1.9709895438, 1736508.00531, -10752537.919, -891.994694157, -676537.093244, 1599299.10084
1.97177251316, 1736438.34971, -10756377.8486, -961.650293489, -677761.900153, 1598704.77232
1.97255548252, 1736274.96372, -10759636.5916, -1125.03628135, -678949.538995, 1598023.23923
1.97333845188, 1736144.37278, -10763097.8412, -1255.62722218, -680149.373873, 1597371.00022
1.97412142124, 1736070.96751, -10766913.1074, -1329.03249266, -681371.047804, 1596770.45922
1.9749043906, 1735989.91789, -10770680.5842, -1410.08210704, -682589.192554, 1596161.95583
1.97568735996, 1735878.8697, -10774261.4671, -1521.13030114, -683794.985154, 1595524.95077
1.97647032932, 1735845.33354, -10778323.0963, -1554.66645936, -685030.787932, 1594958.257
1.97725329868, 1735826.29428, -10782474.6113, -1573.70572173, -686271.85396, 1594403.92196
1.97803626804, 1735858.04189, -10786941.6317, -1541.95810528, -687532.58738, 1593895.25468
1.9788192374, 1735870.88032, -10791291.2565, -1529.1196837, -688785.441884, 1593368.2337
1.97960220677, 1735764.79091, -10794901.3199, -1635.20909184, -689990.617122, 1592731.10023
1.98038517613, 1735817.1752, -10799496.8157, -1582.82479816, -691258.326263, 1592238.42188
1.98116814549, 1735855.5252, -10804005.2193, -1544.47480496, -692520.087891, 1591731.86568
1.98195111485, 1736005.81741, -10809210.818, -1394.18258575, -693826.219785, 1591326.92268
1.98273408421, 1736087.62151, -10813990.5474, -1312.37848784, -695104.720402, 1590858.1512
1.98351705357, 1736280.45477, -10819462.5467, -1119.54523182, -696427.446414, 1590490.05954
1.98430002293, 1736449.43321, -10824786.787, -950.566794008, -697740.436749, 1590099.02742
1.98508299229, 1736627.12507, -10830166.1983, -772.87493198, -699056.749125, 1589714.89048
1.98586596165, 1736682.88717, -10834785.7905, -717.112833952, -700323.719044, 1589218.09048
1.98664893101, 1736642.38293, -10838804.8356, -757.617067692, -701551.450829, 1588632.21925
1.98743190037, 1736634.33516, -10843026.3299, -765.664844976, -702791.82919, 1588075.07973
1.98821486973, 1736680.01154, -10847583.3544, -719.988462098, -704053.545069, 1587566.08308
1.98899783909, 1736777.35157, -10852463.4301, -622.648429704, -705335.876238, 1587103.29551
1.98978080845, 1736648.82465, -10855932.0721, -751.175354799, -706526.024171, 1586433.14303
1.99056377781, 1736637.25512, -10860131.4797, -762.744879739, -707763.220884, 1585868.90348
1.99134674717, 1736657.96506, -10864532.7707, -742.034935464, -709013.145678, 1585333.16589
1.99212971653, 1736687.69941, -10868990.6424, -712.300588776, -710266.3562, 1584804.67836
1.99291268589, 1736770.6772, -10873782.0134, -629.322802058, -711540.9872, 1584323.77016
1.99369565525, 1736832.76577, -10878442.9555, -567.234225466, -712806.72747, 1583822.78855
1.99447862461, 1736878.89322, -10883004.1932, -521.106783619, -714065.557481, 1583306.24622
1.99526159397, 1736896.04551, -10887384.0328, -503.954494555, -715312.082646, 1582762.29969
1.99604456333, 1736823.0412, -10891198.6066, -576.958798534, -716520.999947, 1582135.24488
1.99682753269, 1736820.64406, -10895455.7554, -579.355935637, -717758.552972, 1581571.56312
1.99761050205, 1736738.64084, -10899213.3102, -661.3591582, -718962.707803, 1580934.44879
1.99839347142, 1736657.29131, -10902974.5656, -742.708689649, -720166.576064, 1580297.01328
1.99917644078, 1736787.89623, -10908066.6214, -612.103774538, -721457.932333, 1579851.46401
1.99995941014, 1736961.0877, -10913426.8936, -438.912302548, -722766.753046, 1579443.58584
2.0007423795, 1736984.99696, -10917849.7018, -415.00304485, -724013.153211, 1578898.93078
2.00152534886, 1737067.16766, -10922638.9743, -332.832335008, -725283.469657, 1578406.23213
2.00230831822, 1737067.84379, -10926916.0145, -332.156211969, -726519.37372, 1577838.48778
2.00309128758, 1737074.74608, -10931232.2387, -325.253918129, -727757.441848, 1577275.42912
2.00387425694, 1737093.97719, -10935626.1111, -306.022812004, -729000.247636, 1576722.58959
2.0046572263, 1737062.46094, -10939700.4806, -337.539057981, -730221.300826, 1576122.72525
2.00544019566, 1737019.67607, -10943703.6996, -380.323929805, -731437.116503, 1575511.69455
2.00622316502, 1736872.14439, -10947046.5166, -527.85561441, -732608.241073, 1574804.75331
2.00700613438, 1736815.42833, -10950961.2181, -584.571674448, -733817.077313, 1574179.25571
2.00778910374, 1736835.02986, -10955357.0257, -564.970140308, -735057.68208, 1573621.97651
2.0085720731, 1736849.19126, -10959718.6018, -550.80874025, -736295.557822, 1573058.79252
2.00935504246, 1736839.15803, -10963927.5172, -560.841972055, -737522.728382, 1572472.7298
2.01013801182, 1736816.07453, -10968053.9704, -583.925465799, -738743.881738, 1571873.89887
2.01092098118, 1736709.81331, -10971654.8351, -690.186688985, -739929.111442, 1571198.86892
2.01170395055, 1736670.88494, -10975680.7177, -729.115056238, -741142.471998, 1570583.84011
2.01248691991, 1736719.85784, -10980262.1569, -680.142160777, -742392.898089, 1570047.33989
2.01326988927, 1736879.22825, -10985542.0875, -520.771751591, -743690.20797, 1569609.61009
2.01405285863, 1736951.12108, -10990269.3022, -448.878915765, -744949.769776, 1569091.78748
2.01483582799, 1736950.4092, -10994537.2977, -449.590804867, -746177.78628, 1568507.39089
2.01561879735, 1737020.12183, -10999251.2357, -379.878172372, -747435.647846, 1567985.60451
2.01640176671, 1737100.64163, -11004033.9769, -299.358369096, -748697.807682, 1567472.56178
2.01718473607, 1737112.09592, -11008379.4341, -287.904084491, -749929.805992, 1566896.20584
2.01796770543, 1737102.82528, -11012593.5592, -297.174720012, -751152.39894, 1566300.19446
2.01875067479, 1737115.45783, -11016946.5508, -284.542173919, -752384.005074, 1565722.97126
2.01953364415, 1737207.25249, -11021801.8527, -192.747507425, -753649.510557, 1565216.10436
2.02031661351, 1737231.89603, -11026231.3972, -168.103971733, -754885.504118, 1564647.73551
2.02109958287, 1737256.12663, -11030658.4409, -143.873374098, -756120.889933, 1564078.01893
2.02188255223, 1737227.30186, -11034748.5999, -172.698143349, -757332.717241, 1563459.57854
2.02266552159, 1737159.43472, -11038590.5265, -240.565284632, -758526.99188, 1562805.07556
2.02344849095, 1737196.01633, -11043096.0844, -203.983668975, -759766.38679, 1562243.59069
2.02423146032, 1737171.65348, -11047214.2575, -228.346521526, -760978.67035, 1561626.33716
2.02501442968, 1737173.54852, -11051499.3573, -226.451484497, -762201.97401, 1561031.73846
2.02579739904, 1737050.34611, -11054988.3176, -349.653890866, -763369.837344, 1560323.81138
2.0265803684, 1737049.49388, -11059255.6374, -350.506124467, -764590.913843, 1559724.87274
2.02736333776, 1737155.00322, -11064200.3858, -244.996779439, -765858.411979, 1559220.44561
2.02814630712, 1737155.86629, -11068478.8881, -244.133714064, -767079.380043, 1558621.09843
2.02892927648, 1737266.18431, -11073455.0681, -133.815691558, -768348.288191, 1558118.9631
2.02971224584, 1737392.48022, -11078533.6742, -7.5197797548, -769623.958075, 1557630.12088
2.0304952152, 1737352.67335, -11082553.3339, -47.3266503764, -770825.637261, 1556991.37716
2.03127818456, 1737409.25189, -11087187.8763, 9.25188676384, -772069.619766, 1556438.05234
2.03206115392, 1737399.50974, -11091399.3119, -0.490256722551, -773283.690249, 1555824.34447
2.03284412328, 1737395.31585, -11095646.1327, -4.68414679356, -774499.746328, 1555214.65608
2.03362709264, 1737437.95724, -11100192.1555, 37.9572387671, -775736.232876, 1554645.92504
2.034410062, 1737536.09377, -11105093.0734, 136.093769259, -776997.120116, 1554125.84834
2.03519303136, 1737547.87471, -11109442.3383, 147.874708644, -778218.991236, 1553527.54034
2.03597600072, 1737572.55651, -11113874.1777, 172.556509471, -779446.188882, 1552939.80172
2.03675897009, 1737622.59343, -11118468.3775, 222.593425271, -780684.334862, 1552373.74575
2.03754193945, 1737553.40859, -11122299.6699, 153.40858966, -781868.424564, 1551700.23341
2.03832490881, 1737408.24244, -11125644.069, 8.24244264048, -783017.694829, 1550957.99121
2.03910787817, 1737309.10033, -11129282.5861, -90.8996704521, -784187.056487, 1550255.96936
2.03989084753, 1737201.0337, -11132863.4227, -198.966295498, -785351.764288, 1549545.10674
2.04067381689, 1737174.9053, -11136969.0307, -225.094703239, -786552.939435, 1548906.42876
2.04145678625, 1737252.07893, -11141737.0302, -147.921068805, -787800.440809, 1548358.88967
2.04223975561, 1737270.87082, -11146130.8387, -129.12918245, -789021.051541, 1547758.33347
2.04302272497, 1737304.25966, -11150618.428, -95.7403357257, -790247.844508, 1547169.8145
2.04380569433, 1737421.64972, -11155645.5369, 21.6497187465, -791512.467785, 1546655.10126
2.04458866369, 1737344.10183, -11159421.0853, -55.8981656861, -792687.826283, 1545965.89168
2.04537163305, 1737380.89374, -11163930.9683, -19.1062555781, -793914.839567, 1545377.49352
2.04615460241, 1737528.75123, -11169154.9822, 128.751227418, -795192.247336, 1544886.87324
2.04693757177, 1737691.53556, -11174475.7127, 291.535559927, -796476.215252, 1544408.46647
2.04772054113, 1737817.77074, -11179562.1197, 417.770743173, -797743.14361, 1543896.5254
2.04850351049, 1737875.56567, -11184208.696, 475.565672646, -798978.293523, 1543322.76865
2.04928647985, 1737830.37442, -11188192.5292, 430.37442052, -800165.615103, 1542656.60426
2.05006944921, 1737815.83802, -11192373.5722, 415.838021607, -801366.519335, 1542016.72772
2.05085241857, 1737793.47086, -11196504.0905, 393.470857952, -802563.295624, 1541368.97071
2.05163538793, 1737793.22166, -11200777.0579, 393.221660036, -803769.778915, 1540739.8949
2.05241835729, 1737642.90178, -11204082.389, 242.901781463, -804906.253782, 1539976.87539
2.05320132665, 1737535.23207, -11207662.0879, 135.232067238, -806061.812476, 1539250.80385
2.05398429601, 1737582.30222, -11212239.7597, 182.302215112, -807288.6205, 1538660.89187
2.05476726538, 1737506.68455, -11216025.6836, 106.68455049, -808457.912533, 1537961.40476
2.05555023474, 1737462.83998, -11220016.4166, 62.8399780011, -809641.410098, 1537289.14241
2.0563332041, 1737460.93078, -11224277.8433, 60.9307802494, -810843.921109, 1536653.0583
2.05711617346, 1737497.61838, -11228788.6969, 97.6183766515, -812063.971595, 1536050.1554
2.05789914282, 1737648.14917, -11234035.7366, 248.149173708, -813336.86136, 1535546.88638
2.05868211218, 1737740.04476, -11238904.2912, 340.044755357, -814581.975014, 1534990.77168
2.05946508154, 1737750.61374, -11243247.1147, 350.613739703, -815788.537566, 1534361.84048
2.0602480509, 1737858.48409, -11248219.7695, 458.484094569, -817040.360087, 1533817.83818
2.06103102026, 1737916.2336, -11252868.4264, 516.233596282, -818268.232264, 1533228.59844
2.06181398962, 1737893.47747, -11256995.9019, 493.477465579, -819457.722289, 1532567.38201
2.06259695898, 1737795.54237, -11260636.1178, 395.542374841, -820611.177979, 1531838.97381
2.06337992834, 1737699.07183, -11264285.3456, 299.071831879, -821764.688007, 1531110.98938
2.0641628977, 1737625.81999, -11268084.6665, 225.819993421, -822928.557383, 1530402.58748
2.06494586706, 1737573.25167, -11272017.8056, 173.251671266, -824101.631084, 1529711.5109
2.06572883642, 1737563.44996, -11276228.2275, 163.44995672, -825294.440058, 1529057.17023
2.06651180578, 1737456.72501, -11279809.3622, 56.7250061021, -826440.62697, 1528316.64303
2.06729477514, 1737434.37414, -11283937.9476, 34.374144491, -827626.351805, 1527649.44482
2.0680777445, 1737431.94516, -11288195.8567, 31.9451599857, -828821.041989, 1526998.83576
2.06886071386, 1737310.75463, -11291681.8611, -89.2453651414, -829958.485256, 1526242.95934
2.06964368322, 1737171.56685, -11295050.2515, -228.433148085, -831086.642869, 1525470.43391
2.07042665258, 1737063.09036, -11298617.7169, -336.909640366, -832228.813407, 1524724.03471
2.07120962194, 1737027.79223, -11302660.8126, -372.207773644, -833405.434765, 1524040.98773
2.0719925913, 1736963.15627, -11306512.7644, -436.843726496, -834567.400624, 1523331.30345
2.07277556066, 1737015.33062, -11311125.0454, -384.669382445, -835784.970715, 1522723.13358
2.07355853003, 1737042.7714, -11315576.4618, -357.228604514, -836990.182244, 1522092.31799
2.07434149939, 1736947.41369, -11319227.7678, -452.58631429, -838135.663908, 1521352.99217
2.07512446875, 1736961.01022, -11323588.8988, -438.989781828, -839333.149767, 1520708.19512
2.07590743811, 1737011.92534, -11328193.4756, -388.074659823, -840548.198362, 1520095.1138
2.07669040747, 1737062.78976, -11332797.9722, -337.210238913, -841762.77687, 1519481.01767
2.07747337683, 1737065.05632, -11337085.5414, -334.943675721, -842953.325717, 1518823.45932
2.07825634619, 1737021.18959, -11341071.9158, -378.810413082, -844120.942013, 1518124.64848
2.07903931555, 1736913.02315, -11344638.1013, -486.976851129, -845256.689789, 1517368.76808
2.07982228491, 1736748.4743, -11347835.3545, -651.525701419, -846364.294748, 1516562.80567
2.08060525427, 1736840.06538, -11352706.0349, -559.934620486, -847596.154817, 1515979.60773
2.08138822363, 1736868.45388, -11357163.8922, -531.54612131, -848796.733756, 1515340.269
2.08217119299, 1736972.47756, -11362116.6441, -427.522443259, -850033.845226, 1514765.93894
2.08295416235, 1737136.70964, -11367463.8991, -263.290360288, -851300.083338, 1514243.08355
2.08373713171, 1737187.83233, -11372071.5193, -212.167673373, -852510.516249, 1513620.62105
2.08452010107, 1737217.61651, -11376539.6512, -182.383493313, -853710.01004, 1512978.6072
2.08530307043, 1737337.0986, -11381595.5562, -62.9014045321, -854953.161926, 1512413.72814
2.0860860398, 1737376.29598, -11386125.8925, -23.7040237458, -856156.389313, 1511777.97009
2.08686900916, 1737413.26431, -11390641.8078, 13.2643149311, -857358.045289, 1511139.31628
2.08765197852, 1737411.14539, -11394901.5491, 11.1453928556, -858539.911092, 1510465.72593
2.08843494788, 1737432.43171, -11399314.8421, 32.4317128723, -859732.829294, 1509811.55016
2.08921791724, 1737570.12657, -11404492.2839, 170.126565767, -860982.930973, 1509257.54506
2.0900008866, 1737569.91605, -11408764.926, 169.916054451, -862164.264905, 1508582.77648
2.09078385596, 1737603.91763, -11413262.2854, 203.917633332, -863362.068946, 1507936.77337
2.09156682532, 1737482.72735, -11416740.0694, 82.7273501845, -864482.174418, 1507155.20035
2.09234979468, 1737420.13701, -11420602.4529, 20.1370095927, -865630.78142, 1506423.60667
2.09313276404, 1737490.71223, -11425340.1947, 90.71222507, -866845.209919, 1505806.54704
2.0939157334, 1737506.52882, -11429718.0688, 106.52881791, -868031.846211, 1505141.07367
2.09469870276, 1737447.10219, -11433600.8683, 47.1021876154, -869180.330426, 1504409.5141
2.09548167212, 1737365.51173, -11437337.4678, -34.4882687402, -870317.098459, 1503657.89643
2.09626464148, 1737446.595, -11442144.9715, 46.5950026573, -871534.822474, 1503046.14823
2.09704761084, 1737576.25366, -11447272.8921, 176.25365861, -872776.521235, 1502475.41786
2.0978305802, 1737669.73508, -11452163.0234, 269.735081519, -873999.66437, 1501872.39634
2.09861354956, 1737725.70472, -11456806.2999, 325.704715627, -875203.505461, 1501235.97374
2.09939651892, 1737643.47848, -11460538.3879, 243.478479062, -876337.190089, 1500479.25263
2.10017948828, 1737656.61785, -11464899.2849, 256.617847382, -877518.386029, 1499803.98844
2.10096245764, 1737506.38492, -11468181.9292, 106.384916119, -878616.448212, 1498986.84936
2.101745427, 1737471.8733, -11472227.9224, 71.8732964357, -879772.364525, 1498268.6999
2.10252839636, 1737343.67888, -11475654.9439, -56.3211234091, -880880.195187, 1497468.91128
2.10331136572, 1737199.56819, -11478976.1641, -200.431813825, -881979.232088, 1496654.59404
2.10409433508, 1737108.4588, -11482647.0249, -291.541203948, -883104.478474, 1495885.11515
2.10487730444, 1737068.58992, -11486656.2739, -331.410077348, -884255.144618, 1495158.89634
2.10566027381, 1737101.14399, -11491144.4138, -298.856008732, -885442.130651, 1494494.10093
2.10644324317, 1737139.06264, -11495668.2144, -260.9373647, -886631.355794, 1493832.97656
2.10722621253, 1737080.24604, -11499551.8097, -319.753957753, -887770.649923, 1493087.75841
2.10800918189, 1736989.84846, -11503225.9704, -410.151541593, -888893.15928, 1492314.53958
2.10879215125, 1736942.65709, -11507185.9261, -457.3429059, -890037.141649, 1491577.58113
2.10957512061, 1736919.75357, -11511306.6155, -480.246434045, -891192.97673, 1490860.59327
2.11035808997, 1736990.09868, -11516045.42, -409.901323463, -892396.142115, 1490222.71102
2.11114105933, 1737072.10615, -11520861.9194, -327.893845271, -893604.854423, 1489593.85946
2.11192402869, 1737031.42952, -11524864.8371, -368.570478129, -894749.934095, 1488858.87262
2.11270699805, 1737056.16531, -11529301.7143, -343.834687976, -895928.148669, 1488179.04631
2.11348996741, 1737164.3066, -11534292.5027, -235.693401163, -897148.921497, 1487569.70955
2.11427293677, 1737215.04144, -11538902.5189, -184.958558839, -898339.603625, 1486910.2383
2.11505590613, 1737203.843, -11543101.26, -196.156999994, -899497.734922, 1486196.82983
2.11583887549, 1737168.53204, -11547139.6677, -231.46796354, -900642.798543, 1485461.9006
2.11662184485, 1737196.28212, -11551597.23, -203.717876326, -901819.999244, 1484779.9876
2.11740481421, 1737270.86839, -11556366.4843, -129.131608776, -903021.029347, 1484137.15361
2.11818778357, 1737265.68287, -11560605.2655, -134.317133761, -904180.087485, 1483425.23312
2.11897075293, 1737242.15965, -11564721.9482, -157.840345485, -905329.028072, 1482696.75666
2.11975372229, 1737250.89546, -11569053.3409, -149.104538673, -906494.21491, 1481994.90961
2.12053669165, 1737364.10969, -11574080.7976, -35.8903077575, -907713.444111, 1481381.2315
2.12131966101, 1737337.02523, -11578173.8155, -62.9747699304, -908858.873091, 1480646.98292
2.12210263037, 1737334.81469, -11582432.5292, -65.1853135973, -910016.737726, 1479933.03746
2.12288559973, 1737325.19371, -11586641.81, -74.8062923218, -911170.155005, 1479211.87709
2.12366856909, 1737427.52106, -11591597.9292, 27.5210558078, -912381.788713, 1478585.08803
2.12445153846, 1737398.47886, -11595677.7704, -1.52113687247, -913523.925371, 1477845.56437
2.12523450782, 1737440.96611, -11600235.0437, 40.9661058136, -914703.121112, 1477165.97271
2.12601747718, 1737435.6354, -11604473.146, 35.6354019595, -915856.606336, 1476444.80554
2.12680044654, 1737431.5249, -11608719.375, 31.5248973751, -917010.167024, 1475723.77404
2.1275834159, 1737349.97288, -11612447.9645, -50.0271243821, -918122.235236, 1474936.09672
2.12836638526, 1737332.30998, -11616603.345, -67.6900184297, -919267.437573, 1474201.79539
2.12914935462, 1737162.74498, -11619742.5775, -237.255022155, -920331.576663, 1473337.77239
2.12993232398, 1737083.74939, -11623487.0103, -316.250606411, -921442.969257, 1472549.76378
2.13071529334, 1737175.15937, -11628371.7218, -224.840628834, -922644.197487, 1471905.30238
2.1314982627, 1737272.80236, -11633298.6213, -127.197635467, -923848.295981, 1471265.14125
2.13228123206, 1737308.82453, -11637813.218, -91.1754695335, -925019.147988, 1470571.83696
2.13306420142, 1737409.14306, -11642758.8559, 9.14305922459, -926223.757463, 1469931.99894
2.13384717078, 1737417.94888, -11647091.5156, 17.9488828673, -927379.085428, 1469213.7901
2.13463014014, 1737361.7247, -11650988.1184, -38.2752957984, -928499.102516, 1468439.70904
2.1354131095, 1737322.02643, -11654995.3102, -77.973567528, -929627.318862, 1467678.73581
2.13619607886, 1737379.07936, -11659651.6097, -20.9206391876, -930806.747577, 1466998.59034
2.13697904823, 1737371.81374, -11663876.3861, -28.1862622579, -931951.179712, 1466263.21573
2.13776201759, 1737267.96769, -11667452.4949, -132.032308449, -933043.159992, 1465445.47942
2.13854498695, 1737243.00081, -11671558.0375, -156.99918587, -934176.847217, 1464693.43618
2.13932795631, 1737296.86255, -11676193.2562, -103.137452552, -935352.36974, 1464006.94433
2.14011092567, 1737246.68152, -11680129.2234, -153.318475585, -936471.305174, 1463231.8774
2.14089389503, 1737124.96119, -11683583.7834, -275.038806141, -937550.989547, 1462395.73057
2.14167686439, 1737111.41545, -11687765.5731, -288.58455381, -938688.393343, 1461649.81096
2.14245983375, 1737042.72817, -11691576.1531, -357.271828164, -939795.370516, 1460856.63261
2.14324280311, 1737108.62611, -11696292.5838, -291.373892603, -940974.584577, 1460175.7463
2.14402577247, 1737216.85417, -11701294.4598, -183.145827754, -942176.266188, 1459529.47276
2.14480874183, 1737332.50002, -11706346.8502, -67.4999771304, -943381.540494, 1458888.44148
2.14559171119, 1737446.59795, -11711389.3756, 46.5979545941, -944585.546993, 1458245.11834
2.14637468055, 1737480.86944, -11715894.1898, 80.8694407984, -945745.673246, 1457533.83947
2.14715764991, 1737555.268, -11720669.8496, 155.267995303, -946927.133056, 1456855.28246
2.14794061927, 1737507.79963, -11724623.5229, 107.799631302, -948041.615429, 1456073.64141
2.14872358863, 1737431.9682, -11728385.5003, 31.9681986889, -949139.959889, 1455267.39146
2.14950655799, 1737363.00351, -11732193.4748, -36.9964870375, -950241.378755, 1454466.06288
2.15028952735, 1737401.94467, -11736730.0502, 1.9446732488, -951401.21391, 1453754.19089
2.15107249671, 1737338.62799, -11740575.7797, -61.3720074198, -952504.453477, 1452955.87491
2.15185546607, 1737154.86525, -11743606.9518, -245.134752431, -953540.912203, 1452056.04389
2.15263843543, 1737185.27575, -11748085.6121, -214.724245686, -954694.247715, 1451334.41208
2.15342140479, 1737184.68285, -11752354.6786, -215.317150942, -955829.979114, 1450585.97586
2.15420437415, 1737179.50673, -11756592.7246, -220.49327089, -956962.599014, 1449832.82577
2.15498734351, 1737155.98512, -11760706.5446, -244.014881071, -958084.507499, 1449063.4883
2.15577031288, 1737148.69152, -11764930.1539, -251.308477155, -959214.758662, 1448306.81253
2.15655328224, 1737114.74358, -11768973.1437, -285.256422669, -960329.676933, 1447527.04429
2.1573362516, 1737072.35898, -11772958.7874, -327.641017806, -961439.292645, 1446739.39149
2.15811922096, 1737106.32352, -11777461.8645, -293.676480225, -962590.571367, 1446014.44361
2.15890219032, 1737081.0451, -11781563.2998, -318.954902551, -963708.437084, 1445239.29006
2.15968515968, 1737061.64029, -11785704.4623, -338.359706354, -964828.941501, 1444468.15673
2.16046812904, 1737092.68656, -11790187.9565, -307.313436793, -965976.884421, 1443738.08583
2.1612510984, 1737147.63936, -11794833.9232, -252.36064224, -967137.585255, 1443026.96167
2.16203406776, 1737067.97912, -11798565.8375, -332.020876234, -968222.732844, 1442203.14231
2.16281703712, 1737091.28444, -11802996.979, -308.715561207, -969364.642095, 1441463.95069
2.16360000648, 1736952.74184, -11806328.1306, -447.258163083, -970415.564795, 1440589.62199
2.16438297584, 1736912.18164, -11810324.8427, -487.818360986, -971520.517913, 1439795.75288
2.1651659452, 1736825.54011, -11814007.9069, -574.45988522, -972599.017875, 1438962.85818
2.16594891456, 1736835.16218, -11818345.5732, -564.837817753, -973730.777936, 1438208.86963
2.16673188392, 1736805.74319, -11822417.5349, -594.25681282, -974840.04044, 1437421.67965
2.16751485328, 1736734.5099, -11826204.6195, -665.490097347, -975925.17045, 1436599.04621
2.16829782264, 1736674.26522, -11830066.207, -725.734781311, -977015.791861, 1435784.67951
2.169080792, 1736647.21301, -11834153.6839, -752.786993693, -978124.43118, 1434996.91274
2.16986376136, 1736544.203, -11837723.2365, -855.79700153, -979189.60535, 1434145.55947
2.17064673072, 1736363.01828, -11840759.1864, -1036.98172423, -980209.914907, 1433228.89099
2.17142970008, 1736301.08799, -11844607.7687, -1098.91200603, -981296.787812, 1432409.88631
2.17221266944, 1736162.72505, -11847934.454, -1237.27494974, -982339.732706, 1431527.03691
2.1729956388, 1736205.48078, -11852496.8955, -1194.51921522, -983484.492547, 1430792.69093
2.17377860817, 1736200.488, -11856733.4667, -1199.51199542, -984601.6264, 1430018.10193
2.17456157753, 1736206.19396, -11861043.1027, -1193.80604344, -985724.224376, 1429251.44793
2.17534454689, 1736258.61307, -11865672.0066, -1141.38692993, -986872.776732, 1428522.34634
2.17612751625, 1736335.72991, -11870470.0146, -1064.27009307, -988034.845486, 1427812.63164
2.17691048561, 1736326.95252, -11874680.9743, -1073.04747898, -989147.475777, 1427031.3792
2.17769345497, 1736352.7407, -11879128.3685, -1047.25930342, -990279.201865, 1426277.65266
2.17847642433, 1736310.32676, -11883109.1221, -1089.67323615, -991371.413066, 1425467.03651
2.17925939369, 1736372.01927, -11887802.4157, -1027.98073479, -992522.469958, 1424741.00661
2.18004236305, 1736466.87752, -11892723.1586, -933.122484961, -993691.976739, 1424041.24662
2.18082533241, 1736430.73063, -11896746.8172, -969.269366005, -994785.944471, 1423233.15271
2.18160830177, 1736367.31827, -11900583.4279, -1032.68172616, -995863.618318, 1422401.88332
2.18239127113, 1736328.78039, -11904590.2707, -1071.21961133, -996954.882592, 1421590.16446
2.18317424049, 1736345.33506, -11908974.7841, -1054.66494252, -998077.154303, 1420822.69008
2.18395720985, 1736419.17145, -11913752.3948, -980.828548627, -999231.798444, 1420101.17666
2.18474017921, 1736489.56247, -11918506.7212, -910.437534297, -1000383.93971, 1419375.90994
2.18552314857, 1736522.04811, -11923001.1347, -877.951892071, -1001513.69642, 1418618.74351
2.18630611794, 1736454.03941, -11926805.4643, -945.960586705, -1002584.85783, 1417778.62653
2.1870890873, 1736539.63069, -11931664.836, -860.369309527, -1003744.10058, 1417063.04359
2.18787205666, 1736672.90237, -11936852.3554, -727.09763086, -1004930.42775, 1416385.40136
2.18865502602, 1736789.08401, -11941923.0217, -610.915986921, -1006106.40897, 1415692.83963
2.18943799538, 1736825.77347, -11946447.4867, -574.226533183, -1007235.82186, 1414934.54496
2.19022096474, 1736874.1655, -11951052.655, -525.83450074, -1008371.45822, 1414184.87795
2.1910039341, 1736953.31681, -11955869.785, -446.683185417, -1009524.41552, 1413459.3306
2.19178690346, 1736940.8747, -11960056.6193, -459.125303822, -1010623.56198, 1412658.35154
2.19256987282, 1736955.69994, -11964431.2144, -444.300055713, -1011737.95567, 1411878.68198
2.19335284218, 1736936.28253, -11968569.9293, -463.717469072, -1012831.78062, 1411070.31495
2.19413581154, 1737005.42206, -11973318.9788, -394.577939192, -1013976.65507, 1410333.00296
