theta, r, d, alt, x, y
0.653252110107, 1733828.27167, -3558252.5903, -3571.72833228, 1376852.89919, 1053772.54169
0.654035079468, 1733818.16657, -3562496.64737, -3581.83343064, 1376019.38587, 1054844.10433
0.654818048828, 1733467.62154, -3566040.31138, -3932.37845988, 1374915.0157, 1055707.67475
0.655601018189, 1733239.24156, -3569833.86585, -4160.7584355, 1373906.97496, 1056644.63877
0.656383987549, 1733154.94356, -3573923.40694, -4245.05644038, 1373012.45231, 1057668.59846
0.65716695691, 1733316.72594, -3578520.5788, -4083.27406356, 1372311.99676, 1058842.12986
0.65794992627, 1733482.19009, -3583126.15682, -3917.809911, 1371613.45835, 1060017.46411
0.658732895631, 1733327.84135, -3587070.70552, -4072.15865463, 1370661.02269, 1060996.59116
0.659515864991, 1732971.09739, -3590595.14614, -4428.90261099, 1369547.94401, 1061850.86215
0.660298834352, 1732940.33986, -3594794.05471, -4459.66014306, 1368691.83503, 1062903.98542
0.661081803712, 1732671.24199, -3598497.81491, -4728.75800664, 1367646.78772, 1063810.08497
0.661864773073, 1732682.8661, -3602783.95913, -4717.13390358, 1366822.60753, 1064887.72835
0.662647742433, 1732826.53869, -3607345.05502, -4573.46131467, 1366101.68079, 1066045.97035
0.663430711794, 1732658.42354, -3611257.02065, -4741.57646133, 1365134.12555, 1067011.72999
0.664213681154, 1732747.20977, -3615704.23247, -4652.79022653, 1364368.18014, 1068134.99241
0.664996650514, 1732854.92083, -3620191.41785, -4545.07916796, 1363616.20491, 1069269.38718
0.665779619875, 1733121.92397, -3625012.30978, -4278.07602543, 1362988.56259, 1070501.64951
0.666562589236, 1733437.99217, -3629937.26079, -3962.00783457, 1362398.3892, 1071763.92073
0.667345558596, 1733643.88877, -3634632.78891, -3756.11123169, 1361720.53842, 1072957.73836
0.668128527957, 1733624.60151, -3638856.67179, -3775.39848927, 1360864.88792, 1074011.64603
0.668911497317, 1733869.43496, -3643635.49557, -3530.56504356, 1360215.6238, 1075228.66138
0.669694466677, 1733905.11976, -3647975.49447, -3494.88024018, 1359401.31314, 1076315.49007
0.670477436038, 1733935.46503, -3652304.42191, -3464.53497108, 1358581.95077, 1077398.38496
0.671260405399, 1734158.51271, -3657039.87464, -3241.48729329, 1357912.61939, 1078600.51238
0.672043374759, 1734058.00761, -3661093.31203, -3341.99239329, 1356989.04171, 1079600.81253
0.67282634412, 1734017.36963, -3665272.79889, -3382.6303731, 1356111.55002, 1080637.6368
0.67360931348, 1733693.19478, -3668852.06338, -3706.80522156, 1355011.66124, 1081496.87541
0.674392282841, 1733380.81025, -3672454.71284, -4019.18974797, 1353920.46771, 1082362.41641
0.675175252201, 1733332.27379, -3676615.48039, -4067.72621133, 1353034.70875, 1083391.82583
0.675958221562, 1733454.46082, -3681138.55508, -3945.53917881, 1352281.35055, 1084527.32409
0.676741190922, 1733489.04347, -3685475.98, -3910.95653145, 1351458.74572, 1085607.44399
0.677524160282, 1733733.65714, -3690260.62712, -3666.34285992, 1350798.91933, 1086818.6019
0.678307129643, 1734029.3692, -3695155.36648, -3370.63080267, 1350177.81178, 1088061.45498
0.679090099004, 1733848.79011, -3699035.42943, -3551.20989363, 1349184.9626, 1089004.85015
0.679873068364, 1733896.77952, -3703402.79986, -3503.22048435, 1348369.21078, 1090091.0574
0.680656037725, 1733477.90632, -3706772.09352, -3922.09368318, 1347189.75816, 1090882.85677
0.681439007085, 1733277.81625, -3710607.69828, -4122.18374526, 1346179.81409, 1091811.2916
0.682221976445, 1733120.59316, -3714534.19388, -4279.40684268, 1345202.51433, 1092765.84219
0.683004945806, 1732969.54961, -3718473.17563, -4430.45039493, 1344229.33849, 1093723.43186
0.683787915167, 1732891.24166, -3722567.6637, -4508.75834091, 1343311.87144, 1094726.1171
0.684570884527, 1732590.54927, -3726183.49703, -4809.45072798, 1342221.37924, 1095587.41346
0.685353853888, 1732688.67202, -3730656.54099, -4711.32798459, 1341439.12268, 1096700.10224
0.686136823248, 1732589.49353, -3734704.77256, -4810.50646857, 1340503.29469, 1097687.23688
0.686919792609, 1732709.43959, -3739225.39185, -4690.5604098, 1339736.17107, 1098812.53814
0.687702761969, 1732705.6572, -3743479.28812, -4694.34280476, 1338872.50127, 1099858.77267
0.68848573133, 1732739.18262, -3747813.86042, -4660.81738449, 1338036.82388, 1100928.03258
0.68926870069, 1732436.58611, -3751420.75872, -4963.41389205, 1336940.90377, 1101782.89364
0.69005167005, 1732665.16371, -3756177.68015, -4734.83629248, 1336254.11385, 1102974.84683
0.690834639411, 1732860.36603, -3760863.29102, -4539.63396915, 1335540.55409, 1104145.13382
0.691617608771, 1732637.15948, -3764640.75142, -4762.84052073, 1334503.71589, 1105048.12505
0.692400578132, 1732643.55112, -3768916.54506, -4756.44887622, 1333643.00785, 1106096.74209
0.693183547492, 1732099.01913, -3771992.62356, -5300.9808657, 1332357.69676, 1106792.65446
0.693966516853, 1731829.36844, -3775665.30844, -5570.63156163, 1331283.41915, 1107663.04411
0.694749486213, 1731634.60674, -3779500.12099, -5765.39325603, 1330266.12627, 1108580.37353
0.695532455574, 1731537.74511, -3783547.89484, -5862.25488819, 1329323.37224, 1109559.52286
0.696315424934, 1731394.24738, -3787493.17386, -6005.75261985, 1328344.12076, 1110507.96336
0.697098394295, 1731325.09559, -3791600.56448, -6074.90441439, 1327421.20073, 1111503.28046
0.697881363655, 1731196.26047, -3795576.76167, -6203.73953286, 1326451.80677, 1112459.48087
0.698664333016, 1731267.59051, -3799991.67131, -6132.40949181, 1325634.99614, 1113543.59006
0.699447302376, 1731464.24695, -3804682.3214, -5935.7530485, 1324913.20052, 1114707.78662
0.700230271737, 1731504.73879, -3809030.40207, -5895.26121264, 1324070.97631, 1115770.90397
0.701013241097, 1731999.96754, -3814380.14817, -5400.03246093, 1323575.4045, 1117126.6876
0.701796210457, 1732254.63828, -3819201.95839, -5145.36172359, 1322894.81084, 1118327.07706
0.702579179818, 1731867.73394, -3822608.92569, -5532.26606292, 1321723.51268, 1119112.50725
0.703362149178, 1731840.28168, -3826808.26272, -5559.71832291, 1320825.93976, 1120129.2774
0.704145118539, 1731673.34739, -3830698.91132, -5726.65261302, 1319821.27657, 1121055.02985
0.704928087899, 1731735.50995, -3835096.09585, -5664.49005246, 1318990.46699, 1122128.34578
0.70571105726, 1731833.18231, -3839572.31345, -5566.81768791, 1318185.81404, 1123224.07872
0.70649402662, 1732029.62421, -3844268.23214, -5370.375792, 1317455.3821, 1124383.3578
0.707276995981, 1732179.37784, -3848861.37702, -5220.62216214, 1316688.45347, 1125511.84511
0.708059965341, 1732016.64516, -3852760.15284, -5383.35483525, 1315683.19287, 1126436.5917
0.708842934702, 1731912.64272, -3856788.91419, -5487.35728326, 1314721.87446, 1127398.68494
0.709625904062, 1731519.34605, -3860172.22421, -5880.653955, 1313540.39585, 1128171.47376
0.710408873423, 1731237.12789, -3863801.50613, -6162.87210843, 1312442.72136, 1129015.54291
0.711191842783, 1731204.89202, -3867987.92885, -6195.10797753, 1311533.91319, 1130021.75763
0.711974812144, 1731304.79462, -3872469.75171, -6095.20537575, 1310724.37243, 1131113.5714
0.712757781504, 1731524.95032, -3877221.33611, -5875.0496826, 1310004.90478, 1132283.44641
0.713540750865, 1731467.9009, -3881352.60553, -5932.09909998, 1309074.82792, 1133271.45325
0.714323720225, 1731422.55786, -3885509.86473, -5977.44214347, 1308152.85161, 1134266.36673
0.715106689586, 1731679.60491, -3890346.24257, -5720.39509191, 1307458.43142, 1135458.80778
0.715889658946, 1731603.90441, -3894435.52451, -5796.0955929, 1306511.88453, 1136432.47812
0.716672628307, 1731539.70967, -3898550.33918, -5860.29033138, 1305573.28979, 1137412.92025
0.717455597667, 1731155.62513, -3901943.82138, -6244.37487423, 1304392.92981, 1138182.27146
0.718238567027, 1731215.38617, -3906336.91301, -6184.61383233, 1303546.36627, 1139242.54849
0.719021536388, 1731055.20446, -3910233.47596, -6344.79553668, 1302533.44598, 1140157.33257
0.719804505749, 1731024.29717, -3914421.58332, -6375.70283364, 1301617.09829, 1141156.45151
0.720587475109, 1731333.6539, -3919379.82571, -6066.34610277, 1300955.66516, 1142379.34961
0.721370444469, 1730869.46446, -3922586.53937, -6530.53554324, 1299712.25796, 1143091.05039
0.72215341383, 1730640.79081, -3926325.2869, -6759.20919231, 1298645.26134, 1143957.18102
0.722936383191, 1730388.26075, -3930008.72747, -7011.73925091, 1297559.81617, 1144806.55851
0.723719352551, 1730117.63708, -3933649.7875, -7282.36291911, 1296460.27875, 1145642.95649
0.724502321911, 1729945.01512, -3937512.577, -7454.98488294, 1295433.61373, 1146543.28647
0.725285291272, 1729591.09594, -3940961.42235, -7808.90405763, 1294270.66715, 1147322.44785
0.726068260632, 1728802.5667, -3943417.17635, -8597.43329907, 1292782.29744, 1147811.93845
0.726851229993, 1728369.81456, -3946681.45766, -9030.18544449, 1291559.81677, 1148536.22301
0.727634199354, 1728845.62578, -3952020.52252, -8554.37422107, 1291015.46433, 1149863.58697
0.728417168714, 1729285.08984, -3957278.75167, -8114.910159, 1290442.70157, 1151166.60649
0.729200138075, 1729602.42067, -3962259.35389, -7797.57933069, 1289777.61394, 1152388.05972
0.729983107435, 1729701.01106, -3966739.87769, -7698.98893623, 1288948.40229, 1153463.30843
0.730766076795, 1729656.34095, -3970891.99344, -7743.65904927, 1288011.61667, 1154442.34724
0.731549046156, 1729909.19963, -3975727.67876, -7490.80037403, 1287295.49136, 1155619.38236
0.732332015517, 1730074.25519, -3980362.60038, -7325.74481094, 1286513.02046, 1156737.29803
0.733114984877, 1729973.65609, -3984386.49181, -7426.34391387, 1285532.18181, 1157676.92397
0.733897954237, 1730324.99193, -3989451.87336, -7075.00806675, 1284886.25352, 1158918.41526
0.734680923598, 1730736.35568, -3994657.53181, -6663.64432146, 1284283.71244, 1160199.84435
0.735463892959, 1730611.54343, -3998626.36437, -6788.45656509, 1283282.36721, 1161121.30299
0.736246862319, 1730793.61574, -4003304.40309, -6606.38426442, 1282507.76604, 1162247.98142
0.737029831679, 1730697.1995, -4007338.51194, -6702.8005008, 1281525.97532, 1163186.98881
0.73781280104, 1730827.31957, -4011897.23661, -6572.68043112, 1280711.12408, 1164277.55575
0.7385957704, 1730776.18778, -4016036.03057, -6623.81222199, 1279761.33036, 1165245.53185
0.739378739761, 1730538.75168, -4019741.82035, -6861.24832041, 1278673.1481, 1166087.19716
0.740161709121, 1729978.30356, -4022695.34653, -7421.69643834, 1277345.93351, 1166710.03121
0.740944678482, 1729619.53268, -4026115.56902, -7780.46731887, 1276167.3315, 1167467.63118
0.741727647842, 1729320.83793, -4029674.01628, -8079.16207116, 1275032.62064, 1168264.6861
0.742510617203, 1728779.64743, -4032665.33256, -8620.35256728, 1273718.77972, 1168896.71895
0.743293586563, 1728712.76589, -4036761.55744, -8687.23410639, 1272753.93796, 1169848.38349
0.744076555924, 1728687.91801, -4040955.71055, -8712.08199261, 1271819.31156, 1170827.72285
0.744859525284, 1728509.50737, -4044790.39763, -8890.49263086, 1270771.03509, 1171702.22046
0.745642494645, 1728458.70069, -4048923.11993, -8941.29931086, 1269815.91349, 1172662.36651
0.746425464005, 1728320.06974, -4052849.64746, -9079.9302642, 1268795.5938, 1173562.10087
0.747208433366, 1727989.16548, -4056324.14592, -9410.83452117, 1267633.59414, 1174330.28872
0.747991402726, 1728309.59667, -4061327.5794, -9090.40333404, 1266948.63522, 1175540.39388
0.748774372087, 1728260.61362, -4065463.59989, -9139.38638082, 1265991.95361, 1176498.67062
0.749557341447, 1728101.14619, -4069339.21034, -9298.85381259, 1264953.67459, 1177380.89529
0.750340310808, 1727864.64923, -4073032.4574, -9535.35076731, 1263858.44646, 1178209.6899
0.751123280168, 1728003.85024, -4077611.08426, -9396.14976267, 1263037.30225, 1179293.89024
0.751906249529, 1728175.85945, -4082267.89494, -9224.1405456, 1262239.19771, 1180399.93602
0.752689218889, 1728213.61115, -4086608.08071, -9186.38885253, 1261342.14712, 1181413.67593
0.753472188249, 1728576.98918, -4091719.24318, -8823.01082283, 1260681.7679, 1182649.52019
0.75425515761, 1728409.45448, -4095574.16245, -8990.54551653, 1259633.307, 1183521.51406
0.75503812697, 1728461.75944, -4099949.72206, -8938.24055937, 1258744.35075, 1184543.25092
0.755821096331, 1728461.62067, -4104201.0123, -8938.37932911, 1257816.40296, 1185528.35081
0.756604065691, 1728224.4939, -4107888.99519, -9175.50609513, 1256715.35334, 1186350.04194
0.757387035052, 1728198.772, -4112078.82859, -9201.22799973, 1255767.40209, 1187315.97622
0.758170004412, 1728533.79647, -4117127.78326, -8866.20353415, 1255080.645, 1188529.20035
0.758952973773, 1728682.33189, -4121733.73634, -8717.66811141, 1254257.44934, 1189613.74208
0.759735943133, 1729063.11099, -4126894.73491, -8336.889012, 1253601.70554, 1190857.67649
0.760518912494, 1729544.03275, -4132296.87166, -7855.96725084, 1253017.33374, 1192170.34125
0.761301881854, 1729762.42765, -4137073.48872, -7637.57235423, 1252241.62139, 1193301.7128
0.762084851215, 1729974.92194, -4141837.05319, -7425.07805811, 1251460.63694, 1194428.52642
0.762867820575, 1730316.40338, -4146910.7962, -7083.59661924, 1250771.89486, 1195643.97829
0.763650789936, 1730553.88421, -4151736.71338, -6846.11579364, 1250006.89519, 1196787.16075
0.764433759296, 1730596.27287, -4156095.27732, -6803.72712918, 1249100.05951, 1197794.8493
0.765216728656, 1730423.05903, -4159935.74154, -6976.94097045, 1248036.91265, 1198652.50506
0.765999698017, 1730504.04661, -4164387.07893, -6895.95339069, 1247156.38893, 1199685.45748
0.766782667378, 1730365.46277, -4168309.88504, -7034.53722588, 1246116.8891, 1200565.4224
0.767565636738, 1730008.31659, -4171704.9728, -7391.68341192, 1244919.49776, 1201292.7285
0.768348606098, 1729971.07927, -4175870.51186, -7428.92072856, 1243951.76503, 1202241.21598
0.769131575459, 1730224.4111, -4180737.9694, -7175.58890439, 1243192.08849, 1203391.01869
0.769914544819, 1730356.91615, -4185314.4225, -7043.08385157, 1242344.6239, 1204456.26435
0.77069751418, 1730252.97057, -4189319.02905, -7147.02942669, 1241326.6177, 1205356.20062
0.771480483541, 1730428.32282, -4194000.05204, -6971.6771841, 1240508.18671, 1206450.00688
0.772263452901, 1730245.97133, -4197814.09937, -7154.02866621, 1239432.56876, 1207293.6796
0.773046422261, 1729921.09945, -4201281.125, -7478.90054934, 1238254.37604, 1208036.88294
0.773829391622, 1729837.72613, -4205333.64912, -7562.27387049, 1237248.50882, 1208947.7599
0.774612360982, 1729322.21364, -4208334.14527, -8077.7863629, 1235933.12785, 1209555.54732
0.775395330343, 1728841.0328, -4211415.73643, -8558.96720406, 1234642.07159, 1210186.04839
0.776178299704, 1728632.18978, -4215159.03877, -8767.81021935, 1233545.1251, 1211006.05774
0.776961269064, 1728103.40972, -4218120.38069, -9296.59028367, 1232219.52124, 1211600.77837
0.777744238424, 1728286.83774, -4222819.29888, -9113.16225513, 1231401.18948, 1212693.9037
0.778527207785, 1728206.28308, -4226873.46653, -9193.71691878, 1230393.95918, 1213601.11326
0.779310177145, 1728274.15251, -4231290.62091, -9125.8474851, 1229491.65186, 1214611.79982
0.780093146506, 1728002.91434, -4234877.04632, -9397.08566478, 1228347.46215, 1215383.30752
0.780876115866, 1728176.76175, -4239554.01897, -9223.2382464, 1227518.96116, 1216467.06485
0.781659085227, 1728386.95102, -4244321.0899, -9013.04897805, 1226715.3095, 1217575.87111
0.782442054587, 1728465.65423, -4248765.98711, -8934.34577127, 1225817.42482, 1218591.46512
0.783225023948, 1728259.82927, -4252511.1689, -9140.17073148, 1224717.07324, 1219405.64538
0.784007993309, 1728514.98313, -4257390.74451, -8885.0168745, 1223942.61234, 1220544.35748
0.784790962669, 1728873.23365, -4262525.75951, -8526.76635483, 1223240.06358, 1221755.46034
0.785573932029, 1729078.17912, -4267284.18725, -8321.82087774, 1222427.9845, 1222857.78904
0.78635690139, 1728946.73441, -4271212.60051, -8453.2655937, 1221377.29342, 1223721.50325
0.78713987075, 1729553.25299, -4276965.25652, -7846.7470086, 1220846.90848, 1225107.04878
0.787922840111, 1730117.79714, -4282616.99564, -7282.20285795, 1220285.49698, 1226462.75845
0.788705809472, 1730521.4555, -4287872.87046, -6878.54450256, 1219609.32417, 1227704.20067
0.789488778832, 1730628.79411, -4292395.7834, -6771.20589366, 1218723.28441, 1228734.95068
0.790271748192, 1730459.63152, -4296232.75158, -6940.3684848, 1217641.81749, 1229568.59939
0.791054717553, 1730212.55074, -4299875.2475, -7187.44925646, 1216505.00838, 1230345.90068
0.791837686913, 1730093.1486, -4303834.14525, -7306.85140362, 1215457.42782, 1231213.0376
0.792620656274, 1730070.94831, -4308034.49712, -7329.05168535, 1214477.46909, 1232148.5151
0.793403625634, 1729804.74864, -4311626.55883, -7595.25136071, 1213325.6437, 1232909.30354
0.794186594995, 1729878.30097, -4316064.9959, -7521.69902658, 1212411.49195, 1233911.38676
0.794969564355, 1730037.08443, -4320716.65703, -7362.9155658, 1211556.2027, 1234973.63584
0.795752533716, 1730075.89154, -4325069.16678, -7324.10845914, 1210616.04008, 1235949.59201
0.796535503076, 1729768.63717, -4328555.88663, -7631.36283126, 1209433.12993, 1236677.42049
0.797318472437, 1729186.79858, -4331353.30269, -8213.20141956, 1208057.99016, 1237207.69347
0.798101441797, 1729115.97842, -4335429.1378, -8284.02157866, 1207039.48701, 1238102.47703
0.798884411158, 1729026.23618, -4339457.13445, -8373.76381962, 1206007.12502, 1238982.86502
0.799667380518, 1728662.02632, -4342795.16406, -8737.97367501, 1204782.83549, 1239665.56803
0.800450349879, 1728442.38701, -4346494.95186, -8957.61299496, 1203658.89293, 1240450.8675
0.801233319239, 1728124.53202, -4349946.43569, -9275.4679773, 1202466.11874, 1241164.62705
0.802016288599, 1727771.66609, -4353308.14194, -9628.33390905, 1201248.62321, 1241852.11494
0.80279925796, 1728122.81531, -4358443.68651, -9277.18469418, 1200519.86487, 1243044.85793
0.80358222732, 1728212.93785, -4362921.98942, -9187.0621512, 1199608.78794, 1244049.32155
0.804365196681, 1728235.55477, -4367230.14982, -9164.44522539, 1198650.05422, 1245004.49007
0.805148166041, 1728100.89723, -4371140.60397, -9299.1027657, 1197581.56827, 1245845.53551
0.805931135402, 1728134.97894, -4375477.62781, -9265.02105753, 1196629.34193, 1246807.41234
0.806714104762, 1728025.10871, -4379449.99224, -9374.89129236, 1195576.74681, 1247664.62594
0.807497074123, 1728092.84669, -4383872.37747, -9307.15330875, 1194646.32515, 1248649.28807
0.808280043483, 1728428.27852, -4388974.84734, -8971.72147974, 1193900.00217, 1249826.82752
0.809063012844, 1728973.78503, -4394612.92395, -8426.214972, 1193297.55613, 1251155.98222
0.809845982204, 1729567.75145, -4400376.9762, -7832.24855289, 1192727.17883, 1252520.05322
0.810628951565, 1729747.02713, -4405087.87171, -7652.97287361, 1191869.65712, 1253583.46284
0.811411920925, 1730060.03306, -4410140.54439, -7339.96694073, 1191103.27124, 1254743.28659
0.812194890286, 1730020.25383, -4414294.59544, -7379.74616571, 1190093.11628, 1255646.62754
0.812977859646, 1730002.84662, -4418505.58991, -7397.15337942, 1189097.65411, 1256565.4055
0.813760829007, 1730464.84349, -4423942.0977, -6935.15651481, 1188430.72294, 1257831.86131
0.814543798367, 1730601.23441, -4428547.66416, -6798.76558713, 1187539.10645, 1258861.19299
0.815326767728, 1730743.32606, -4433168.50357, -6656.67393729, 1186650.51518, 1259894.04933
0.816109737088, 1730594.2194, -4437043.44321, -6805.78059912, 1185561.54604, 1260714.15189
0.816892706448, 1731084.77424, -4442559.24086, -6315.22575741, 1184909.86197, 1261999.64921
0.817675675809, 1731323.08789, -4447429.49366, -6076.91210553, 1184084.379, 1263100.87407
0.818458645169, 1731773.02372, -4452845.05527, -5626.97627601, 1183402.50933, 1264356.08379
0.81924161453, 1731973.28164, -4457620.22847, -5426.71835958, 1182548.92582, 1265428.57814
0.820024583891, 1732504.65214, -4463249.39351, -4895.34786129, 1181920.27431, 1266742.60798
0.820807553251, 1733117.33782, -4469090.85547, -4282.66218246, 1181345.71675, 1268115.92694
0.821590522611, 1733106.4606, -4473325.85166, -4293.53939898, 1180345.05082, 1269032.53102
0.822373491972, 1733427.8225, -4478419.15487, -3972.17750277, 1179569.75714, 1270191.79806
0.823156461332, 1733075.62132, -4481772.18989, -4324.37868279, 1178335.40932, 1270856.70803
0.823939430693, 1733084.18742, -4486057.33188, -4315.81258116, 1177345.82563, 1271785.20496
0.824722400053, 1733173.43613, -4490551.55995, -4226.56387404, 1176410.27453, 1272772.18137
0.825505369414, 1733096.38727, -4494614.95073, -4303.61272596, 1175361.11899, 1273636.26187
0.826288338774, 1733104.63717, -4498899.38618, -4295.36283021, 1174369.13086, 1274562.21027
0.827071308135, 1732817.81235, -4502417.16335, -4582.18765389, 1173176.63767, 1275270.22533
0.827854277496, 1732682.83018, -4506328.43895, -4717.1698191, 1172086.47094, 1276088.98382
0.828637246856, 1732395.03897, -4509841.25178, -5004.96102921, 1170892.46066, 1276794.19509
0.829420216216, 1732204.57111, -4513606.2443, -5195.42888883, 1169763.78752, 1277570.09889
0.830203185577, 1731920.48539, -4517126.12942, -5479.51461411, 1168571.45085, 1278275.92168
0.830986154937, 1731945.60918, -4521451.84553, -5454.39081588, 1167587.17903, 1279209.04176
0.831769124298, 1732203.26488, -4526385.30964, -5196.73511916, 1166758.7887, 1280313.2741
0.832552093659, 1732168.85462, -4530556.13124, -5231.14537977, 1165732.82733, 1281200.96636
0.833335063019, 1732216.06244, -4534940.45964, -5183.93755569, 1164761.07207, 1282148.24883
0.834118032379, 1732024.27716, -4538698.74864, -5375.72283585, 1163627.98502, 1282917.77179
0.83490100174, 1732005.64137, -4542910.25119, -5394.35863131, 1162610.63384, 1283814.6501
0.8356839711, 1731711.5751, -4546398.55277, -5688.42490275, 1161407.86847, 1284506.41975
0.836466940461, 1731708.8986, -4550651.13293, -5691.10139655, 1160399.98992, 1285413.386
0.837249909821, 1731665.73062, -4554797.19521, -5734.26938337, 1159364.29372, 1286289.48415
0.838032879182, 1731678.55581, -4559090.46163, -5721.4441902, 1158365.39231, 1287206.36984
0.838815848542, 1731511.37776, -4562909.44339, -5888.62224348, 1157245.46173, 1287988.58404
0.839598817903, 1731339.57629, -4566715.40764, -6060.42371205, 1156121.92911, 1288766.39212
0.840381787263, 1731305.55832, -4570884.29406, -6094.44167901, 1155089.81418, 1289645.86513
0.841164756624, 1730983.66585, -4574292.27682, -6416.33414961, 1153865.1351, 1290309.92457
0.841947725984, 1730621.35668, -4577591.77154, -6778.64332155, 1152613.20642, 1290942.70848
0.842730695345, 1730370.13091, -4581183.57903, -7029.86908686, 1151434.91224, 1291657.24278
0.843513664705, 1730328.73276, -4585330.18881, -7071.26724105, 1150395.70812, 1292527.46128
0.844296634066, 1729934.14978, -4588539.79475, -7465.85021943, 1149121.24161, 1293132.8372
0.845079603426, 1730173.27924, -4593429.90004, -7226.7207645, 1148267.10956, 1294211.04202
0.845862572787, 1730103.06853, -4597499.15493, -7296.93146625, 1147206.87438, 1295057.14744
0.846645542147, 1730336.01236, -4602374.3995, -7063.98764073, 1146346.85796, 1296129.46765
0.847428511508, 1730656.94298, -4607485.03511, -6743.0570208, 1145544.10513, 1297267.18817
0.848211480868, 1730729.04325, -4611934.18262, -6670.95674925, 1144575.71541, 1298217.7987
0.848994450229, 1730763.19746, -4616282.47529, -6636.80254257, 1143581.4669, 1299139.2051
0.849777419589, 1731123.90095, -4621502.70974, -6276.09905181, 1142802.04882, 1300305.13251
0.85056038895, 1731393.09186, -4626480.18663, -6006.90814164, 1141961.14766, 1301401.85023
0.85134335831, 1731200.61524, -4630224.22381, -6199.38476094, 1140815.003, 1302150.79739
0.852126327671, 1731374.19661, -4634947.26372, -6025.80338931, 1139909.39247, 1303174.27294
0.852909297031, 1731480.54679, -4639491.01201, -5919.45321306, 1138958.65422, 1304146.49019
0.853692266391, 1731841.55098, -4644718.25368, -5558.44902117, 1138174.45213, 1305309.95331
0.854475235752, 1731777.39575, -4648805.96781, -5622.60424995, 1137109.96041, 1306152.32127
0.855258205112, 1731601.28102, -4652592.54538, -5798.71897554, 1135971.3993, 1306909.32219
0.856041174473, 1731255.16797, -4655921.07449, -6144.83203155, 1134720.9275, 1307536.94912
0.856824143833, 1731123.79171, -4659825.92776, -6276.20828766, 1133610.78786, 1308325.71016
0.857607113194, 1730989.35516, -4663721.88952, -6410.64484206, 1132498.10656, 1309111.21999
0.858390082554, 1731104.31444, -4668289.73865, -6295.68555828, 1131547.90946, 1310084.53012
0.859173051915, 1731481.60471, -4673566.22973, -5918.3952852, 1130768.20135, 1311255.81878
0.859956021275, 1731872.74777, -4678882.00201, -5527.25223099, 1129996.39114, 1312437.18725
0.860738990636, 1732290.30898, -4684271.13565, -5109.69101751, 1129240.64543, 1313638.18432
0.861521959996, 1732449.56258, -4688963.20075, -4950.43741584, 1128315.48017, 1314642.78955
0.862304929357, 1732616.69962, -4693677.40563, -4783.30037859, 1127394.56362, 1315652.73751
0.863087898717, 1732575.80451, -4697828.35969, -4824.19548903, 1126337.5167, 1316503.97525
0.863870868078, 1732486.91235, -4701848.8519, -4913.08765467, 1125248.6539, 1317317.86913
0.864653837438, 1732669.71317, -4706606.93096, -4730.28682959, 1124335.50967, 1318337.58827
0.865436806798, 1733030.17309, -4711848.93772, -4369.82691294, 1123536.63611, 1319491.95077
0.866219776159, 1733152.5528, -4716444.82782, -4247.44720074, 1122582.43678, 1320464.48037
0.867002745519, 1733179.35843, -4720780.99821, -4220.64156531, 1121565.55588, 1321363.4596
0.86778571488, 1733209.99308, -4725127.73923, -4190.00692464, 1120550.43092, 1322264.5771
0.86856868424, 1733377.09098, -4729846.99675, -4022.90902083, 1119622.72677, 1323269.09177
0.869351653601, 1733566.28032, -4734627.41132, -3833.71968189, 1118708.39256, 1324289.84013
0.870134622961, 1733296.50081, -4738154.11546, -4103.4991902, 1117497.23817, 1324959.12481
0.870917592322, 1733235.47156, -4742250.64736, -4164.5284407, 1116420.18288, 1325787.00218
0.871700561682, 1733099.21574, -4746140.86895, -4300.78426461, 1115294.10603, 1326556.42497
0.872483531043, 1733096.54277, -4750396.56921, -4303.45723245, 1114253.39272, 1327427.21208
0.873266500403, 1733368.29834, -4755405.13663, -4031.70166305, 1113388.27224, 1328507.51331
0.874049469764, 1733435.11591, -4759852.3002, -3964.88409294, 1112390.62897, 1329430.09957
0.874832439124, 1733436.8496, -4764120.91808, -3963.1504026, 1111350.49658, 1330301.99026
0.875615408485, 1733213.62968, -4767770.73604, -4186.37032404, 1110165.59254, 1331000.31677
0.876398377846, 1733229.04208, -4772076.47907, -4170.9579213, 1109132.98264, 1331880.97784
0.877181347206, 1733367.1018, -4776720.28284, -4032.8981952, 1108178.08526, 1332855.14628
0.877964316566, 1733262.7287, -4780696.08605, -4137.27130341, 1107067.49588, 1333642.09826
0.878747285927, 1732909.91867, -4783985.52445, -4490.08132554, 1105797.82197, 1334236.84672
0.879530255287, 1732924.51132, -4788288.40697, -4475.4886773, 1104762.11957, 1335113.48623
0.880313224648, 1732877.89084, -4792422.07114, -4522.10915634, 1103686.73505, 1335942.13028
0.881096194009, 1733045.93069, -4797149.69547, -4354.06931067, 1102747.31984, 1336935.50572
0.881879163369, 1733572.94034, -4802872.67415, -3827.05966365, 1102035.22331, 1338205.3303
0.88266213273, 1733901.29926, -4808047.39398, -3498.70074291, 1101195.65164, 1339321.41488
0.88344510209, 1733853.10961, -4812178.64701, -3546.89039157, 1100116.09063, 1340145.95953
0.88422807145, 1733620.94497, -4815798.60173, -3779.05502568, 1098919.29423, 1340827.34371
0.885011040811, 1733404.9746, -4819462.43993, -3995.02539537, 1097732.36084, 1341520.20855
